RealEstateLocation	RealEstateName	ItemName	ItemOwner	Status	ID	Count
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Throne of Luclin	Trammek	Stored	119859	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Staff Ornament of the Void	Trammek	Stored	110310	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Spear of Bones Ornament Pack	Trammek	Stored	110350	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Slashing Vermilion Dragon Ornament	Trammek	Stored	119769	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Shield of Scraps	Trammek	Stored	110334	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Rhyan's Javelin Ornament	Trammek	Stored	119808	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Riftseeker Claw Ornament	Trammek	Stored	114947	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Rallosian Staff Ornamentation	Trammek	Stored	114860	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Rallosian Dagger Ornamentation	Trammek	Stored	114858	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Rallosian Club Ornamentation	Trammek	Stored	114857	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Rallosian Claw Ornamentation	Trammek	Stored	114872	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Rallosian Blade Ornamentation	Trammek	Stored	114856	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Rallosian Blade Ornamentation	Trammek	Stored	114856	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Ping's Petite Potion Pack	Trammek	Stored	114900	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Ping's Protective Potion Pack	Trammek	Stored	114868	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Pike Ornament of the Void	Trammek	Stored	110314	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of the Wisp	Trammek	Stored	114908	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of the Rumbling Earth	Trammek	Stored	110304	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of the Plaguebringer	Trammek	Stored	114853	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of the Ocean Lord	Trammek	Stored	114912	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of the Molten Pyrilen	Trammek	Stored	114938	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of the Lover	Trammek	Stored	114886	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of the Faceless	Trammek	Stored	114885	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of the Jester	Trammek	Stored	114910	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of the Faceless	Trammek	Stored	114885	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of the Burning Prince	Trammek	Stored	114854	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of the Air Queen	Trammek	Stored	114911	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of Rushing Water	Trammek	Stored	110308	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of Growth	Trammek	Stored	114884	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of Growth	Trammek	Stored	114884	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of Dust Storm	Trammek	Stored	110362	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Great Axe Ornament of the Void	Trammek	Stored	110312	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Hammer of Bones Ornament Pack	Trammek	Stored	110347	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Great Blade of Bones Ornament Pack	Trammek	Stored	110346	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Highland Cragslither Saddle	Trammek	Stored	119829	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Legendary Norrathian Standard	Trammek	Stored	114855	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Lightweaver's Enchanting Wand	Trammek	Stored	114972	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Lightweaver's Enchanting Wand	Trammek	Stored	114972	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Moonfang's Cub	Trammek	Stored	110335	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Metamorph Totem: Fearful Ant	Trammek	Stored	119853	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Moonfang's Cub	Trammek	Stored	110335	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of Daylight	Trammek	Stored	110327	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of Discordant Energy	Trammek	Stored	114961	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of Discordant Souls	Trammek	Stored	114965	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Balebri's Club Ornament	Trammek	Stored	119810	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Bow of the Fallen Dragon Ornament	Trammek	Stored	119789	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Draconic Blade Ornamentation	Trammek	Stored	114889	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Bridle of the Ferocious Feran	Trammek	Stored	114932	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Draconic Blade Ornamentation	Trammek	Stored	114889	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Draconic Great Hammer Ornamentation	Trammek	Stored	114888	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Hulcror	Trammek	Stored	114862	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Draconic Spear Ornamentation	Trammek	Stored	114892	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Lightningcaller Vhalek	Trammek	Stored	114864	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Flame Wurmling	Trammek	Stored	119765	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Frightful Wrulon Saddle	Trammek	Stored	119856	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Frightstone Shiv Ornament	Trammek	Stored	119850	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Great Axe Ornament of the Void	Trammek	Stored	110312	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Legendary Norrathian Standard	Trammek	Stored	114855	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Mounted Red Dragon Head	Trammek	Stored	119858	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Painting: Belt of Purity	Trammek	Stored	119844	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Painting: Meleen Estarim	Trammek	Stored	119822	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Title of the Hero of the Oathbound	Trammek	Stored	114926	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Venomous Raptor Saddle	Trammek	Stored	119773	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Painting: Tahka Estarim	Trammek	Stored	119812	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Pike Ornament of the Void	Trammek	Stored	110314	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Riftseeker Glaive Ornament	Trammek	Stored	114946	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Tahka's Shield Ornament	Trammek	Stored	119820	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Throne of Luclin	Trammek	Stored	119859	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Staff Ornament of the Void	Trammek	Stored	110310	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Throne of Luclin	Trammek	Stored	119859	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Draconic Great Blade Ornamentation	Naraew	Stored	114890	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Frightstone Shiv Ornament	Naraew	Stored	119850	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Ember Wurm Saddle	Naraew	Stored	119739	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Hulcror	Naraew	Stored	114862	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Crystalline Shield Nimbus	Naraew	Stored	101992	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Hulcror	Naraew	Stored	114862	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Lady Vox	Naraew	Stored	114897	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Lightningcaller Vhalek	Naraew	Stored	114864	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Draconic Great Hammer Ornamentation	Naraew	Stored	114888	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Draconic Great Hammer Ornamentation	Naraew	Stored	114888	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Draconic Spear Ornamentation	Naraew	Stored	114892	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Draconic Hammer Ornamentation	Naraew	Stored	114887	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Lord Nagafen	Naraew	Stored	114861	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Draconic Spear Ornamentation	Naraew	Stored	114892	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Phara Dar	Naraew	Stored	114874	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Queen Eletyl	Naraew	Stored	114894	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Queen Eletyl	Naraew	Stored	114894	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Queen Eletyl	Naraew	Stored	114894	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Severilous	Naraew	Stored	114920	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Valik the Cruel	Naraew	Stored	114896	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Valik the Cruel	Naraew	Stored	114896	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Zi-Thuuli, the Granite Claw	Naraew	Stored	114895	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Zi-Thuuli, the Granite Claw	Naraew	Stored	114895	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of Zi-Thuuli, the Granite Claw	Naraew	Stored	114895	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of the Girplan Guardian	Naraew	Stored	114863	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of the Gorged Eye	Naraew	Stored	114924	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of the Kobold King	Naraew	Stored	114921	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of the Kobold King	Naraew	Stored	114921	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Familiar of the Phased Scrykin	Naraew	Stored	114922	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Fist of Avanish Ornament	Naraew	Stored	101997	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Flame Wurmling	Naraew	Stored	119765	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Frightstone Axe Ornament	Naraew	Stored	119848	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Frightstone Claw Ornament	Naraew	Stored	119851	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Staff of Bones Ornament Pack	Trammek	Stored	110351	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Adoptable Golden Crypt Feaster	Trammek	Stored	150629	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Tunarian Staff Ornamentation	Trammek	Stored	114913	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Roadyle's Mask	Trammek	Stored	110330	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of Dust Storm	Trammek	Stored	110362	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Slashing Vermilion Dragon Ornament	Trammek	Stored	119769	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Crystalline Shield Nimbus	Trammek	Stored	101992	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Flame Wurmling	Trammek	Stored	119765	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of Discordant Chains	Trammek	Stored	114962	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Painting: Coirnav	Trammek	Stored	119861	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of Rushing Water	Chaosreaper	Stored	110308	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Nimbus of the Wisp	Chaosreaper	Stored	114908	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Spore Curer Bait	Chaosreaper	Stored	101986	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Spore Curer Bait	Chaosreaper	Stored	101986	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Crystalline Shield Nimbus	Chaosreaper	Stored	101992	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Dancing Blade of Fire	Chaosreaper	Stored	110344	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Sylvan Plate Hands Ornament	Zhekk	Stored	87692	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Beryl Wizard Hat Ornament	Zhekk	Stored	85437	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Beryl Hero's Forge Plate Wrist Ornament	Zhekk	Stored	87894	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Sylvan Leather Wrist Ornament	Zhekk	Stored	87705	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Spore Curer Bait	Chaosreaper	Stored	101986	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Crystalline Shield Nimbus	Chaosreaper	Stored	101992	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Painting: Faithful Odyssey	Chaosreaper	Stored	119845	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Clicking Beetle	Chaosreaper	Stored	110372	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Heavy Throwing Dagger	Chaosreaper	Stored	119838	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Estarim Family Crest	Chaosreaper	Stored	119821	1
Plot	Chivalry Village, 102 Vanward Street, Three Room House	Prize: Painting: Lord Nagafen	Chaosreaper	Stored	119747	1
