RealEstateLocation	RealEstateName	ItemName	ItemOwner	Status	ID	Count
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Leather Sleeves	Alandross	Stored	24916	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Leather Gloves	Alandross	Stored	24920	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Leather Bracelet	Alandross	Stored	24918	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Leather Cap	Alandross	Stored	24919	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Boots	Alandross	Stored	24938	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Bracer	Alandross	Stored	24939	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Plate Boots	Alandross	Stored	24931	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Plate Bracer	Alandross	Stored	24932	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Plate Greaves	Alandross	Stored	24929	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Plate Gauntlets	Alandross	Stored	24934	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Eroded Leather Boots	Alandross	Stored	24945	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Eroded Leather Bracelet	Alandross	Stored	24946	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Eroded Leather Leggings	Alandross	Stored	24943	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Eroded Leather Gloves	Alandross	Stored	24948	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Eroded Leather Sleeves	Alandross	Stored	24944	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Gloves	Alandross	Stored	24983	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Turban	Alandross	Stored	24982	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Wristband	Alandross	Stored	24981	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Breastplate	Alandross	Stored	24956	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Boots	Alandross	Stored	24952	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Wristband	Alandross	Stored	24953	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Gloves	Alandross	Stored	24955	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Pantaloons	Alandross	Stored	24950	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Sleeves	Alandross	Stored	24951	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Turban	Alandross	Stored	24954	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Boots	Alandross	Stored	24966	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Coif	Alandross	Stored	24968	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Bracer	Alandross	Stored	24967	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Gauntlets	Alandross	Stored	24969	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Boots	Alandross	Stored	24973	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Cap	Alandross	Stored	24975	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Leggings	Alandross	Stored	24971	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Gloves	Alandross	Stored	24976	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Boots	Alandross	Stored	24959	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Bracer	Alandross	Stored	24960	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Gauntlets	Alandross	Stored	24962	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Greaves	Alandross	Stored	24957	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Vambraces	Alandross	Stored	24958	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Plate Greaves	Talarion	Stored	24929	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Plate Helmet	Talarion	Stored	24933	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Plate Vambraces	Talarion	Stored	24930	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Eroded Leather Bracelet	Talarion	Stored	24946	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Gloves	Talarion	Stored	24983	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Turban	Talarion	Stored	24982	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Boots	Talarion	Stored	24952	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Pantaloons	Talarion	Stored	24950	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Breastplate	Talarion	Stored	24956	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Sleeves	Talarion	Stored	24951	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Boots	Talarion	Stored	24973	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Cap	Talarion	Stored	24975	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Leggings	Talarion	Stored	24971	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Gloves	Talarion	Stored	24976	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Boots	Talarion	Stored	24959	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Silk Pantaloons	Kaalix	Stored	24922	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Sleeves	Kaalix	Stored	24965	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Helmet	Kaalix	Stored	24961	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Breastplate	Kaalix	Stored	24956	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Pantaloons	Kaalix	Stored	24978	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Boots	Kaalix	Stored	24980	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Tarnished Plate Boots	Kaalix	Stored	24903	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Silk Turban	Kaalix	Stored	24926	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Tunic	Kaalix	Stored	24963	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Tarnished Plate Bracelet	Kaalix	Stored	24904	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Leather Cap	Kaalix	Stored	24919	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Tarnished Greaves	Kaalix	Stored	24901	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Greaves	Kaalix	Stored	24957	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Gloves	Kaalix	Stored	24983	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Gloves	Kaalix	Stored	24976	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Bracelet	Kaalix	Stored	24974	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Wristband	Kaalix	Stored	24981	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Boots	Kaalix	Stored	24938	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Coif	Kaalix	Stored	24940	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Eroded Leather Boots	Kaalix	Stored	24945	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Bracer	Kaalix	Stored	24967	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Vambraces	Kaalix	Stored	24958	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Bracer	Kaalix	Stored	24960	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Gauntlets	Kaalix	Stored	24962	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Gauntlets	Kaalix	Stored	24969	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Leggings	Kaalix	Stored	24964	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Gloves	Kaalix	Stored	24955	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Coif	Kaalix	Stored	24968	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Boots	Naraew	Stored	24980	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Gloves	Naraew	Stored	24955	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Boots	Naraew	Stored	24952	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Wristband	Naraew	Stored	24981	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Coif	Naraew	Stored	24968	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Gauntlets	Naraew	Stored	24969	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Sleeves	Naraew	Stored	24965	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Sleeves	Naraew	Stored	24979	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Leggings	Naraew	Stored	24971	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Boots	Naraew	Stored	24966	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Pantaloons	Naraew	Stored	24978	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Gauntlets	Naraew	Stored	24962	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Helmet	Naraew	Stored	24961	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Eroded Leather Tunic	Naraew	Stored	24942	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Sleeves	Naraew	Stored	24937	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Gloves	Naraew	Stored	24976	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Eroded Leather Boots	Naraew	Stored	24945	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Boots	Naraew	Stored	24938	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Plate Bracer	Naraew	Stored	24932	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Boots	Felerando	Stored	24980	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Gauntlets	Felerando	Stored	24969	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Tunic	Felerando	Stored	24963	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Bracelet	Felerando	Stored	24974	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Tunic	Felerando	Stored	24970	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Vambraces	Felerando	Stored	24958	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Greaves	Ellandros	Stored	24957	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Gloves	Ellandros	Stored	24976	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Pantaloons	Ellandros	Stored	24978	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Bracer	Ellandros	Stored	24939	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Eroded Leather Bracelet	Ellandros	Stored	24946	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Gloves	Ellandros	Stored	24983	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Boots	Ellandros	Stored	24959	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Eroded Leather Boots	Ellandros	Stored	24945	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Bracer	Ellandros	Stored	24960	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Pantaloons	Sethgare	Stored	24950	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Greaves	Nuldaan	Stored	24957	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Plate Boots	Talarion	Stored	24931	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Tunic	Talarion	Stored	24935	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Bracer	Talarion	Stored	24939	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Coif	Talarion	Stored	24940	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Leggings	Talarion	Stored	24936	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Sleeves	Talarion	Stored	24937	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Boots	Talarion	Stored	24938	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Breastplate	Talarion	Stored	24928	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Plate Bracer	Talarion	Stored	24932	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Tattered Silk Wristband	Waerian	Stored	24981	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Leather Boots	Talarion	Stored	24917	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Leather Bracelet	Talarion	Stored	24918	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Vambraces	Talarion	Stored	24958	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Plate Helmet	Talarion	Stored	24961	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Innoruuk's Black Arrow Head Ornament	Talarion	Stored	77976	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Innoruuk's Black Arrow Head Ornament	Talarion	Stored	77976	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Leather Gloves	Waerian	Stored	24976	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Building Block - Cube - Draconic	Naraew	Stored	64596	10
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Lamp Post	Naraew	Stored	59442	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Painting: Lord Nagafen	Naraew	Stored	54996	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ornate Barding	Naraew	Stored	64088	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Summoned: Dagger of the Deep	Naraew	Stored	77509	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Summoned: Dagger of the Deep	Naraew	Stored	77509	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Summoned: Dagger of the Deep	Naraew	Stored	77509	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Summoned: Dagger of the Deep	Naraew	Stored	77509	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Summoned: Fireblade	Naraew	Stored	77508	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Summoned: Fireblade	Naraew	Stored	77508	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Summoned: Fireblade	Naraew	Stored	77508	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Summoned: Fireblade	Naraew	Stored	77508	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Summoned: Hand of Ixiblat	Naraew	Stored	28596	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Painting: Unrestrained Fury	Naraew	Stored	64569	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Summoned: Staff of the North Wind	Naraew	Stored	77507	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Summoned: Staff of the North Wind	Naraew	Stored	77507	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Summoned: Staff of the North Wind	Naraew	Stored	77507	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Summoned: Staff of the North Wind	Naraew	Stored	77507	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Painting: Ice Dragon Avatar	Kaalix	Stored	54994	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crate of Eviction	Kaalix	Stored	52147	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Cave Bear Bag	Chaosreaper	Stored	53678	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Glowing Athlai Leggings	Spiriouso	Stored	41985	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Black Marble	Nuldaan	Stored	25805	5
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Black Marble	Nuldaan	Stored	25833	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Coral	Nuldaan	Stored	25831	2
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Emerald	Nuldaan	Stored	25835	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Flame Opal	Nuldaan	Stored	25837	3
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Jaundice Gem	Nuldaan	Stored	25829	3
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Topaz	Nuldaan	Stored	25832	5
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Nephrite	Nuldaan	Stored	25830	2
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Flawed Flame Opal	Nuldaan	Stored	25823	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Sea Sapphire	Nuldaan	Stored	25839	3
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Flawless Diamond	Nuldaan	Stored	25814	15
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Flawed Sea Sapphire	Nuldaan	Stored	25825	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Flawed Topaz	Nuldaan	Stored	25818	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Pristine Emerald	Nuldaan	Stored	25807	7
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Tarnished Chain Leggings	Talarion	Stored	24908	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Gloves	Talarion	Stored	24955	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Tarnished Breastplate	Talarion	Stored	24900	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Tarnished Plate Helmet	Talarion	Stored	24905	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Tarnished Vambraces	Talarion	Stored	24902	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Silk Pantaloons	Talarion	Stored	24922	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Tarnished Plate Gauntlets	Talarion	Stored	24906	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Silk Sleeves	Talarion	Stored	24923	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Ancient Tarnished Plate Bracelet	Talarion	Stored	24904	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Unadorned Chain Boots	Talarion	Stored	24966	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Tunic	Necrall	Stored	24935	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Plate Greaves	Necrall	Stored	24929	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Adoptable Scorpikis Impaler	Trammek	Stored	150627	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Suit of Warmaker's Iksar Ringmail	Trammek	Stored	138911	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Suit of Militant's Iksar Cloth	Trammek	Stored	138919	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Adoptable Snow Leopard	Trammek	Stored	150666	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Suit of Warmaker's Iksar Scalemail	Trammek	Stored	138910	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Breastplate	Naraew	Stored	24928	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Plate Boots	Necrall	Stored	24931	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Pantaloons	Necrall	Stored	24950	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Chain Leggings	Necrall	Stored	24936	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Torn Enchanted Silk Turban	Necrall	Stored	24954	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Coral	Naraew	Stored	25831	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Diamond Dust	Naraew	Stored	25842	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Corroded Plate Bracer	Chaosreaper	Stored	24932	1
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Diamond Dust	Talarion	Stored	25842	8
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Black Marble	Talarion	Stored	25805	40
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Flawed Lava Ruby	Talarion	Stored	25826	9
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Opal	Talarion	Stored	25836	11
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Chipped Black Marble	Talarion	Stored	25819	7
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Imperfect Diamond	Talarion	Stored	25828	2
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Pristine Emerald	Talarion	Stored	25807	20
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Star Ruby	Talarion	Stored	10032	3
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Flame Emerald	Talarion	Stored	25838	16
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Flawed Flame Emerald	Talarion	Stored	25824	5
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Black Marble	Talarion	Stored	25833	2
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Nephrite	Talarion	Stored	25830	12
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Flawed Topaz	Talarion	Stored	25818	3
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Jaundice Gem	Talarion	Stored	25815	2
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Sea Sapphire	Talarion	Stored	25839	9
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Flawed Emerald	Talarion	Stored	25821	4
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Flawed Flame Opal	Talarion	Stored	25823	11
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Flame Opal	Talarion	Stored	25837	4
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Nephrite	Talarion	Stored	25816	4
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Coral	Talarion	Stored	25831	12
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Flawless Diamond	Talarion	Stored	25814	20
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Emerald	Talarion	Stored	25835	14
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Crushed Topaz	Talarion	Stored	25832	9
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Flawed Opal	Talarion	Stored	25822	6
Plot	Chivalry Village, 112 Vanward Street, Three Room House	Diamond	Talarion	Stored	10037	1
