Location	Name	ID	Count	Slots
General 2-Slot2	Fossilized Griffon Eye	80385	1	6
General 2-Slot3	Fox Skull	77689	3	6
General 2-Slot4	Empty	0	0	0
General 2-Slot5	Diseased Fruit	97262	9	6
General 2-Slot6	Crest Center Upper Field Frame	42702	1	6
General 2-Slot7	Empty	0	0	0
General 2-Slot8	Crest Upper Right Field Frame	42716	1	6
General 3	Backpack	17005	1	8
General 3-Slot1	Bottle of Hastened Adventure III	64718	2	6
General 3-Slot2	Corrupted Opal Amulet	79873	1	6
General 3-Slot3	Crest Right Upper Field Frame	42704	1	6
General 3-Slot4	Vial of Curative Elixir	17338	1	6
General 3-Slot5	Crest Right Upper Field Plate	42705	1	6
General 3-Slot6	Timeshear Purple Fragment Dena	42864	1	6
General 3-Slot7	Iron Ration	13005	20	6
General 3-Slot8	Iron Ration	13005	20	6
General 4	Backpack	17005	1	8
General 4-Slot1	Iron Ration	13005	20	6
General 4-Slot2	Crest Lower Left Field Frame	42714	1	6
General 4-Slot3	Crest Lower Right Field Plate	42720	1	6
General 4-Slot4	Iron Ration	13005	8	6
General 4-Slot5	Snake Venom Gland	17470	1	6
General 4-Slot6	Reanimated Bone Dust	17472	1	6
General 4-Slot7	Fellowship Registration Insignia	34023	1	6
General 4-Slot8	Rancid Pod of Water	97265	20	6
General 5	Fenith's Griffon Treat Kit	13624	1	4
General 5-Slot1	Diseased Berries	97259	18	6
General 5-Slot2	Oceangreen Wheatgrass	37925	12	6
General 5-Slot3	Crest Lower Left Field Plate	42713	1	6
General 5-Slot4	Crest Upper Right Field Plate	42715	1	6
General 6	Backpack	17005	1	8
General 6-Slot1	Crest Lower Right Field Frame	42721	1	6
General 6-Slot2	Rancid Pod of Water	97265	20	6
General 6-Slot3	Sand of Ro	16904	1	6
General 6-Slot4	Diseased Roots	97260	20	6
General 6-Slot5	Primary Anchor Transport Device	57851	1	6
General 6-Slot6	Diseased Fishing Grub	97264	10	6
General 6-Slot7	Sunlight Prism Box	81591	1	4
General 6-Slot7-Slot1	Empty	0	0	0
General 6-Slot7-Slot2	Empty	0	0	0
General 6-Slot7-Slot3	Empty	0	0	0
General 6-Slot7-Slot4	Empty	0	0	0
General 6-Slot8	Tainted Heartstone	70204	1	6
General 6-Slot8-Slot1	Empty	0	0	0
General 7	Backpack	17005	1	8
General 7-Slot1	Onyx	10027	2	6
General 7-Slot2	Sceptre of Draconic Calling	64089	1	6
General 7-Slot3	Rancid Pod of Water	97265	3	6
General 7-Slot4	Gray Wolf Skull	77688	1	6
General 7-Slot5	Diseased Roots	97260	3	6
General 7-Slot6	Paragon's Dirk	89422	1	6
General 7-Slot6-Slot1	Empty	0	0	0
General 7-Slot6-Slot2	Empty	0	0	0
General 7-Slot7	Crest Upper Left Field Plate	42711	1	6
General 7-Slot8	Drake Fang	20834	1	6
General 8	Backpack	17005	1	8
General 8-Slot1	Lute of the Howler	25315	1	6
General 8-Slot1-Slot1	Empty	0	0	0
General 8-Slot2	Crest Lower Field Plate	42719	1	6
General 8-Slot3	Fetid Flesh	17471	1	6
General 8-Slot4	Wrext Mal Insignia	17342	4	6
General 8-Slot5	Empty	0	0	0
General 8-Slot6	Empty	0	0	0
General 8-Slot7	Empty	0	0	0
General 8-Slot8	Empty	0	0	0
General 9	Backpack	17005	1	8
General 9-Slot1	Empty	0	0	0
General 9-Slot2	Empty	0	0	0
General 9-Slot3	Empty	0	0	0
General 9-Slot4	Empty	0	0	0
General 9-Slot5	Empty	0	0	0
General 9-Slot6	Empty	0	0	0
General 9-Slot7	Empty	0	0	0
General 9-Slot8	Empty	0	0	0
General 10	Backpack	17005	1	8
General 10-Slot1	Empty	0	0	0
General 10-Slot2	Empty	0	0	0
General 10-Slot3	Empty	0	0	0
General 10-Slot4	Empty	0	0	0
General 10-Slot5	Empty	0	0	0
General 10-Slot6	Empty	0	0	0
General 10-Slot7	Empty	0	0	0
General 10-Slot8	Empty	0	0	0
Held	Empty	0	0	0
Bank1	Backpack*	32601	1	8
Bank1-Slot1	Paragon's Plate Wristguard	89364	1	6
Bank1-Slot1-Slot1	Empty	0	0	0
Bank1-Slot1-Slot2	Empty	0	0	0
Bank1-Slot1-Slot3	Empty	0	0	0
Bank1-Slot2	Empty	0	0	0
Bank1-Slot3	Empty	0	0	0
Bank1-Slot4	Empty	0	0	0
Bank1-Slot5	Empty	0	0	0
Bank1-Slot6	Tabron's Remedy	17474	1	6
Bank1-Slot7	Empty	0	0	0
Bank1-Slot8	Empty	0	0	0
Bank2	Backpack	17005	1	8
Bank2-Slot1	Hero's Forge Plate Chest Ornament	87624	1	6
Bank2-Slot2	Hero's Forge Plate Arms Ornament	87625	1	6
Bank2-Slot3	Hero's Forge Plate Wrist Ornament	87626	1	6
Bank2-Slot4	Hero's Forge Plate Hands Ornament	87627	1	6
Bank2-Slot5	Hero's Forge Plate Feet Ornament	87629	1	6
Bank2-Slot6	Hero's Forge Plate Legs Ornament	87628	1	6
Bank2-Slot7	Hero's Forge Plate Helm Ornament	87623	1	6
Bank2-Slot8	Paragon's Plate Gauntlets	89366	1	6
Bank2-Slot8-Slot1	Empty	0	0	0
Bank2-Slot8-Slot2	Empty	0	0	0
Bank2-Slot8-Slot3	Empty	0	0	0
Bank3	Backpack	17005	1	8
Bank3-Slot1	Empty	0	0	0
Bank3-Slot2	Empty	0	0	0
Bank3-Slot3	Empty	0	0	0
Bank3-Slot4	Empty	0	0	0
Bank3-Slot5	Empty	0	0	0
Bank3-Slot6	Empty	0	0	0
Bank3-Slot7	Empty	0	0	0
Bank3-Slot8	Empty	0	0	0
Bank4	Empty	0	0	0
Bank5	Backpack	17005	1	8
Bank5-Slot1	Empty	0	0	0
Bank5-Slot2	Empty	0	0	0
Bank5-Slot3	Elaborate Defiant Plate Wristguard	50180	1	6
Bank5-Slot3-Slot1	Empty	0	0	0
Bank5-Slot3-Slot2	Empty	0	0	0
Bank5-Slot3-Slot3	Empty	0	0	0
Bank5-Slot4	Empty	0	0	0
Bank5-Slot5	Empty	0	0	0
Bank5-Slot6	Empty	0	0	0
Bank5-Slot7	Empty	0	0	0
Bank5-Slot8	Empty	0	0	0
Bank6	Empty	0	0	0
Bank7	Backpack	17005	1	8
Bank7-Slot1	Empty	0	0	0
Bank7-Slot2	Empty	0	0	0
Bank7-Slot3	Empty	0	0	0
Bank7-Slot4	Empty	0	0	0
Bank7-Slot5	Empty	0	0	0
Bank7-Slot6	Empty	0	0	0
Bank7-Slot7	Empty	0	0	0
Bank7-Slot8	Empty	0	0	0
Bank8	Backpack	17005	1	8
Bank8-Slot1	Empty	0	0	0
Bank8-Slot2	Empty	0	0	0
Bank8-Slot3	Empty	0	0	0
Bank8-Slot4	Empty	0	0	0
Bank8-Slot5	Empty	0	0	0
Bank8-Slot6	Empty	0	0	0
Bank8-Slot7	Empty	0	0	0
Bank8-Slot8	Empty	0	0	0
Bank9	Backpack	17005	1	8
Bank9-Slot1	Empty	0	0	0
Bank9-Slot2	Empty	0	0	0
Bank9-Slot3	Empty	0	0	0
Bank9-Slot4	Empty	0	0	0
Bank9-Slot5	Empty	0	0	0
Bank9-Slot6	Empty	0	0	0
Bank9-Slot7	Empty	0	0	0
Bank9-Slot8	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Gloomingdeep Lantern	9979	1	6
Bank12-Slot1	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
Bank17	Empty	0	0	0
Bank18	Empty	0	0	0
Bank19	Tome of the Hero's Journey	66666	1	6
Bank20	Crescent Reach Guild Summons	58650	1	6
Bank21	Empty	0	0	0
Bank22	Empty	0	0	0
Bank23	Backpack*	32601	1	8
Bank23-Slot1	Bread Cakes*	9991	20	6
Bank23-Slot2	Skin of Milk	9990	20	6
Bank23-Slot3	Empty	0	0	0
Bank23-Slot4	Empty	0	0	0
Bank23-Slot5	Bandages*	21779	20	6
Bank23-Slot6	Empty	0	0	0
Bank23-Slot7	Empty	0	0	0
Bank23-Slot8	Empty	0	0	0
Bank24	Empty	0	0	0
SharedBank1	Backpack	17005	1	8
SharedBank1-Slot1	Empty	0	0	0
SharedBank1-Slot2	Empty	0	0	0
SharedBank1-Slot3	Empty	0	0	0
SharedBank1-Slot4	Empty	0	0	0
SharedBank1-Slot5	Empty	0	0	0
SharedBank1-Slot6	Empty	0	0	0
SharedBank1-Slot7	Empty	0	0	0
SharedBank1-Slot8	Empty	0	0	0
SharedBank2	Empty	0	0	0
SharedBank3	Empty	0	0	0
SharedBank4	Empty	0	0	0
SharedBank5	Empty	0	0	0
SharedBank6	Empty	0	0	0
